station_id,num_bikes_available,numBikesAvailable,num_bikes_available_types/0/mechanical,num_bikes_available_types/1/ebike,num_docks_available,numDocksAvailable,is_installed,is_returning,is_renting,last_reported,stationCode,station_opening_hours
128930462,28,28,18,10,1,1,1,1,1,1776082156,8016,
54000565,4,4,1,3,22,22,1,1,1,1776081616,10115,
210586093,1,1,0,1,22,22,1,1,1,1776082110,10029,
369644630,5,5,2,3,26,26,1,1,1,1776081841,10161,
214114469,23,23,8,15,9,9,1,1,1,1776082069,41303,
55927887,34,34,31,3,0,0,1,1,1,1776082164,12031,
323616530,17,17,13,4,0,0,1,1,1,1776082094,1001,
72765603,20,20,6,14,0,0,1,1,1,1776082063,5022,
16659953198,2,2,1,1,26,26,1,1,1,1776082107,21328,
20637036701,1,1,1,0,31,31,1,1,1,1776081986,19207,
35196898,26,26,21,5,1,1,1,1,1,1776082142,13104,
128920403,15,15,15,0,11,11,1,1,1,1776082119,8009,
1062192012,8,8,0,8,25,25,1,1,1,1776081914,31103,
521393180,3,3,0,3,19,19,1,1,1,1776081771,17008,
128887067,7,7,3,4,12,12,1,1,1,1776082148,7018,
7254,39,39,8,31,3,3,1,1,1,1776082096,5005,
128989986,25,25,6,19,3,3,1,1,1,1776082107,8053,
129025451,1,1,0,1,24,24,1,1,1,1776082197,9038,
210582921,23,23,16,7,2,2,1,1,1,1776082004,9106,
208795867,1,1,0,1,16,16,1,1,1,1776082188,19105,
82567101,4,4,1,3,20,20,1,1,1,1776082015,31706,
457813746,0,0,0,0,15,15,1,1,1,1776081889,22409,
50191171,2,2,0,2,22,22,1,1,1,1776082112,19015,
129014600,29,29,18,11,3,3,1,1,1,1776081887,9022,
3906153622,8,8,2,6,7,7,1,1,1,1776082058,26003,
66491397,20,20,16,4,39,39,1,1,1,1776082143,12151,
20512737633,21,21,13,8,5,5,1,1,1,1776082195,51006,
2515995748,13,13,0,13,9,9,1,1,1,1776082176,92007,
27363162,5,5,1,4,18,18,1,1,1,1776082091,16026,
129021753,8,8,2,6,8,8,1,1,1,1776081959,9028,
210740080,1,1,0,1,45,45,1,1,1,1776082008,10107,
3906094706,32,32,16,16,7,7,1,1,1,1776081905,26002,
80216231,16,16,14,2,22,22,1,1,1,1776082054,17043,
336511521,2,2,0,2,27,27,1,1,1,1776081816,19026,
82562556,14,14,10,4,33,33,1,1,1,1776082132,16039,
1062250686,20,20,1,19,14,14,1,1,1,1776082007,45003,
129043651,6,6,5,1,16,16,1,1,1,1776082194,11002,
27363489,5,5,0,5,40,40,1,1,1,1776081976,12111,
39296638,45,45,24,21,4,4,1,1,1,1776082195,8034,
813544903,21,21,16,5,8,8,1,1,1,1776082039,11047,
205938683,17,17,9,8,33,33,1,1,1,1776081998,19043,
210399835,46,46,1,45,4,4,1,1,1,1776081912,5032,
210583589,4,4,2,2,28,28,1,1,1,1776082081,10010,
230877798,1,1,1,0,31,31,1,1,1,1776082170,18107,
129048000,2,2,1,1,44,44,1,1,1,1776082025,11023,
101763163,10,10,7,3,1,1,1,1,1,1776081917,15067,
213688462,30,30,29,1,8,8,1,1,1,1776082166,16108,
27414578,13,13,7,6,2,2,1,1,1,1776082167,6006,
54000569,8,8,8,0,29,29,1,1,1,1776081905,11027,
508042092,16,16,6,10,17,17,1,1,1,1776082023,12128,
42603855,11,11,3,8,6,6,1,1,1,1776082119,8010,
818302209,10,10,6,4,42,42,1,1,1,1776082016,31022,
1057392676,5,5,4,1,30,30,1,1,1,1776081754,46002,
129034587,0,0,0,0,17,17,1,1,1,1776082188,10016,
261987383,4,4,0,4,21,21,1,1,1,1776081643,31009,
314829539,1,1,0,1,48,48,1,1,1,1776081978,41302,
1057324291,3,3,1,2,55,55,1,1,1,1776081687,14020,
583539396,8,8,2,6,21,21,1,1,1,1776081899,33017,
101753100,14,14,11,3,1,1,1,1,1,1776082183,15042,
81081358,2,2,2,0,34,34,1,1,1,1776081970,18011,
209057581,1,1,0,1,14,14,1,1,1,1776082013,33102,
3906335682,4,4,1,3,19,19,1,1,1,1776081938,42706,
586539770,5,5,2,3,17,17,1,1,1,1776081681,21212,
597245295,1,1,1,0,34,34,1,1,1,1776081878,44006,
235513935,2,2,0,2,25,25,1,1,1,1776081837,19120,
102324803,5,5,1,4,35,35,1,1,1,1776082091,20042,
532054446,8,8,7,1,48,48,1,1,1,1776082189,11113,
535500589,76,76,66,10,2,2,1,1,1,1776081883,15104,
265464297,6,6,1,5,44,44,1,1,1,1776081945,14003,
66491385,2,2,0,2,21,21,1,1,1,1776081957,43008,
37815993,35,35,25,10,2,2,1,1,1,1776082192,5018,
13718041,2,2,1,1,20,20,1,1,1,1776082104,19101,
126050442,4,4,2,2,18,18,1,1,1,1776081799,17030,
19495443023,4,4,0,4,29,29,1,1,1,1776082051,17204,
828134511,6,6,3,3,25,25,1,1,1,1776082187,14138,
129060764,6,6,2,4,20,20,1,1,1,1776082142,12114,
596813170,4,4,3,1,10,10,1,1,1,1776082097,41209,
596872103,2,2,0,2,28,28,1,1,1,1776081949,21312,
129067920,3,3,1,2,24,24,1,1,1,1776082180,14008,
88140066,15,15,3,12,50,50,1,1,1,1776082017,8017,
213683101,16,16,12,4,3,3,1,1,1,1776082066,15054,
213684750,23,23,19,4,12,12,1,1,1,1776082146,15106,
2515049357,24,24,2,22,0,0,1,1,1,1776082174,5124,
27364743,8,8,8,0,12,12,1,1,1,1776082057,14106,
102314792,2,2,1,1,31,31,1,1,1,1776082057,18046,
35447568,2,2,1,1,21,21,1,1,1,1776082186,22406,
128841079,37,37,27,10,2,2,1,1,1,1776082057,1020,
583178525,1,1,0,1,20,20,1,1,1,1776081753,31102,
2514995690,28,28,15,13,1,1,1,1,1,1776082149,2111,
66491402,2,2,1,1,35,35,1,1,1,1776081807,18022,
82387816,12,12,0,12,19,19,1,1,1,1776082187,8054,
213685090,6,6,5,1,21,21,1,1,1,1776082167,15109,
301841024,1,1,1,0,29,29,1,1,1,1776081753,21209,
213679512,1,1,1,0,36,36,1,1,1,1776081881,14012,
66491389,53,53,38,15,2,2,1,1,1,1776082193,8045,
129038848,32,32,18,14,1,1,1,1,1,1776082194,10042,
102323152,5,5,1,4,14,14,1,1,1,1776081754,19103,
17581042048,10,10,5,5,18,18,1,1,1,1776081981,17203,
230952057,30,30,28,2,2,2,1,1,1,1776082190,42014,
85147829,16,16,13,3,9,9,1,1,1,1776082163,21005,
128932790,0,0,0,0,0,0,1,0,0,1776081697,8028,
20636368032,15,15,1,14,4,4,1,1,1,1776082015,5203,
213681356,4,4,3,1,18,18,1,1,1,1776082167,14124,
2515351285,5,5,1,4,22,22,1,1,1,1776081925,15133,
213685514,21,21,18,3,3,3,1,1,1,1776082142,15110,
102329800,22,22,19,3,5,5,1,1,1,1776081973,21006,
572566600,3,3,2,1,27,27,1,1,1,1776081603,44013,
54000625,2,2,0,2,31,31,1,1,1,1776082069,20131,
588452142,7,7,1,6,17,17,1,1,1,1776081991,35010,
129132870,10,10,3,7,12,12,1,1,1,1776082098,21015,
620403530,6,6,6,0,14,14,1,1,1,1776081669,44003,
66491378,28,28,27,1,23,23,1,1,1,1776081951,15034,
41610121,26,26,22,4,2,2,1,1,1,1776082161,5028,
1765749389,4,4,2,2,11,11,1,1,1,1776082003,48010,
611152693,2,2,0,2,25,25,1,1,1,1776082123,22203,
235241110,3,3,0,3,58,58,1,1,1,1776082134,41202,
613737748,19,19,9,10,8,8,1,1,1,1776082179,42021,
1062671597,23,23,18,5,0,0,1,1,1,1776082113,1119,
245187072,1,1,0,1,19,19,1,1,1,1776081963,20115,
463297497,2,2,0,2,18,18,1,1,1,1776082047,35020,
213875650,23,23,14,9,1,1,1,1,1,1776082069,25003,
129144878,16,16,8,8,14,14,1,1,1,1776082067,31003,
27415665,6,6,4,2,37,37,1,1,1,1776082077,22402,
593238093,16,16,4,12,7,7,1,1,1,1776082152,9116,
13356269,28,28,15,13,4,4,1,1,1,1776082149,6025,
41498023,7,7,4,3,17,17,1,1,1,1776082137,11030,
20431005501,9,9,5,4,3,3,1,1,1,1776082125,4201,
37791,9,9,7,2,26,26,1,1,1,1776081933,11039,
50156117,2,2,0,2,21,21,1,1,1,1776081811,17013,
210744286,6,6,1,5,39,39,1,1,1,1776082177,11026,
213992316,1,1,0,1,48,48,1,1,1,1776082024,32604,
213694482,1,1,0,1,19,19,1,1,1,1776082090,19024,
235599121,11,11,3,8,12,12,1,1,1,1776082089,41601,
462875227,21,21,10,11,2,2,1,1,1,1776082077,23006,
101743895,12,12,12,0,50,50,1,1,1,1776082040,15021,
213691848,26,26,21,5,16,16,1,1,1,1776082067,17105,
129011497,11,11,5,6,13,13,1,1,1,1776082193,9010,
76199461,3,3,2,1,27,27,1,1,1,1776082187,18028,
54000601,3,3,0,3,19,19,1,1,1,1776081675,18009,
213691137,6,6,2,4,24,24,1,1,1,1776081894,17033,
549876068,2,2,1,1,45,45,1,1,1,1776082124,19032,
1057774603,4,4,1,3,28,28,1,1,1,1776082023,17125,
82550543,39,39,32,7,15,15,1,1,1,1776082043,16030,
102749572,36,36,11,25,14,14,1,1,1,1776082192,43005,
390212609,6,6,4,2,23,23,1,1,1,1776082127,16136,
102338493,5,5,2,3,24,24,1,1,1,1776082018,21701,
15462236,31,31,1,30,1,1,1,1,1,1776082131,16008,
27362896,22,22,12,10,4,4,1,1,1,1776082044,22003,
39254792,6,6,4,2,44,44,1,1,1,1776082175,11024,
63498079,3,3,0,3,21,21,1,1,1,1776082109,19022,
101024234,55,55,47,8,1,1,1,1,1,1776082167,13050,
97677210,1,1,0,1,48,48,1,1,1,1776081923,11105,
102331767,11,11,9,2,23,23,1,1,1,1776081972,21008,
875078767,1,1,0,1,19,19,1,1,1,1776081949,20134,
224256188,14,14,3,11,15,15,1,1,1,1776081927,8056,
1558958733,17,17,3,14,10,10,1,1,1,1776082126,24001,
2515802454,4,4,0,4,21,21,1,1,1,1776082103,22016,
648227675,5,5,2,3,35,35,1,1,1,1776081957,14136,
1062206433,0,0,0,0,19,19,1,1,1,1776082055,32302,
129032910,7,7,2,5,47,47,1,1,1,1776082176,10014,
54001024,5,5,3,2,47,47,1,1,1,1776082179,11035,
94250567,19,19,16,3,34,34,1,1,1,1776082154,42010,
129078200,2,2,0,2,27,27,1,1,1,1776082147,15046,
649888071,16,16,16,0,3,3,1,1,1,1776081975,46001,
82563707,13,13,7,6,19,19,1,1,1,1776082021,16040,
129143598,14,14,12,2,14,14,1,1,1,1776082144,22006,
213690847,16,16,7,9,21,21,1,1,1,1776082007,17028,
102333275,26,26,21,5,8,8,1,1,1,1776082084,21301,
640629438,0,0,0,0,22,22,1,1,1,1776082129,42302,
27363362,1,1,0,1,16,16,1,1,1,1776082165,19029,
237624030,32,32,20,12,3,3,1,1,1,1776082169,9032,
6399,3,3,1,2,29,29,1,1,1,1776081860,19016,
213957917,11,11,6,5,16,16,1,1,1,1776082109,32003,
54000626,15,15,9,6,7,7,1,1,1,1776082075,21104,
210746090,29,29,27,2,17,17,1,1,1,1776082151,11042,
18880379814,21,21,12,9,5,5,1,1,1,1776082166,32026,
27414841,3,3,0,3,29,29,1,1,1,1776081925,9005,
42566291,28,28,16,12,6,6,1,1,1,1776082100,8025,
82253759,42,42,25,17,5,5,1,1,1,1776082152,7102,
54000577,3,3,2,1,23,23,1,1,1,1776082088,13002,
19495480499,18,18,14,4,5,5,1,1,1,1776082028,12204,
213702608,1,1,0,1,18,18,1,1,1,1776081857,20121,
54000609,1,1,1,0,33,33,1,1,1,1776082152,19013,
128986726,33,33,17,16,11,11,1,1,1,1776082171,8050,
362869414,11,11,10,1,13,13,1,1,1,1776082172,43003,
214139374,0,0,0,0,30,30,1,1,1,1776081668,42504,
17174681330,11,11,11,0,14,14,1,1,1,1776081870,26013,
213700358,2,2,0,2,18,18,1,1,1,1776081911,20111,
66491405,6,6,1,5,18,18,1,1,1,1776082173,20043,
559507144,1,1,1,0,24,24,1,1,1,1776081644,42015,
653063170,15,15,5,10,24,24,1,1,1,1776082127,32016,
3906215030,6,6,0,6,28,28,1,1,1,1776081971,15201,
129151834,3,3,0,3,38,38,1,1,1,1776081790,31010,
55664548,25,25,19,6,8,8,1,1,1,1776082197,11004,
4329844165,8,8,4,4,24,24,1,1,1,1776082044,18201,
653200142,24,24,16,8,14,14,1,1,1,1776082194,92008,
650091839,17,17,16,1,8,8,1,1,1,1776082162,41402,
18660653445,27,27,11,16,2,2,1,1,1,1776082146,51004,
42743053,1,1,0,1,35,35,1,1,1,1776081953,18012,
213699913,2,2,0,2,28,28,1,1,1,1776081976,19125,
101740379,2,2,1,1,43,43,1,1,1,1776082061,14036,
49859500,4,4,3,1,13,13,1,1,1,1776082157,12009,
19006016846,2,2,1,1,21,21,1,1,1,1776082058,19205,
647826568,29,29,23,6,1,1,1,1,1,1776082058,5123,
100767550,29,29,23,6,13,13,1,1,1,1776082166,4015,
20431381973,23,23,7,16,7,7,1,1,1,1776082164,31203,
213694069,3,3,3,0,21,21,1,1,1,1776081828,19008,
468843711,8,8,1,7,15,15,1,1,1,1776081880,9021,
378626842,17,17,14,3,33,33,1,1,1,1776082095,23009,
27414945,2,2,1,1,12,12,1,1,1,1776081994,12027,
2515927759,11,11,2,9,15,15,1,1,1,1776082076,42029,
205955605,22,22,7,15,13,13,1,1,1,1776082075,8035,
933214552,22,22,21,1,4,4,1,1,1,1776082096,21313,
39217683,7,7,4,3,21,21,1,1,1,1776082176,17102,
353462947,10,10,8,2,18,18,1,1,1,1776081975,28001,
1559700274,5,5,1,4,14,14,1,1,1,1776082138,26007,
66491393,9,9,8,1,38,38,1,1,1,1776082077,15025,
1062223873,4,4,1,3,19,19,1,1,1,1776081958,35018,
49085250,2,2,0,2,17,17,1,1,1,1776082120,18110,
66491404,3,3,0,3,18,18,1,1,1,1776081630,19005,
66491392,3,3,0,3,39,39,1,1,1,1776081990,10113,
2515907297,18,18,9,9,1,1,1,1,1,1776082164,41606,
341388492,6,6,5,1,40,40,1,1,1,1776082146,17045,
985828965,29,29,26,3,11,11,1,1,1,1776082147,43402,
338762459,3,3,2,1,22,22,1,1,1,1776082195,33018,
323486248,1,1,1,0,13,13,1,1,1,1776082099,12013,
501318622,4,4,2,2,18,18,1,1,1,1776082064,11115,
213688824,16,16,10,6,17,17,1,1,1,1776082173,16111,
210090269,22,22,21,1,56,56,1,1,1,1776082054,11007,
54000544,37,37,33,4,1,1,1,1,1,1776082119,5021,
66491370,27,27,20,7,0,0,1,1,1,1776082163,6013,
27071684,20,20,19,1,12,12,1,1,1,1776082138,12115,
38263504,12,12,7,5,11,11,1,1,1,1776082085,21305,
82337423,27,27,20,7,18,18,1,1,1,1776082167,7015,
20523046082,15,15,6,9,37,37,1,1,1,1776082099,18204,
49403716,40,40,25,15,1,1,1,1,1,1776082166,8033,
470807791,11,11,7,4,21,21,1,1,1,1776081872,16121,
568135465,23,23,18,5,14,14,1,1,1,1776082121,23001,
82450803,32,32,31,1,27,27,1,1,1,1776082145,15010,
214102967,11,11,7,4,32,32,1,1,1,1776082001,41102,
54000597,4,4,3,1,18,18,1,1,1,1776082071,17037,
2515658032,4,4,0,4,14,14,1,1,1,1776082153,18141,
652192395,32,32,28,4,33,33,1,1,1,1776082192,16124,
571923059,4,4,2,2,44,44,1,1,1,1776082102,33003,
54000635,5,5,4,1,27,27,1,1,1,1776082002,33009,
357409723,19,19,17,2,25,25,1,1,1,1776081821,15033,
1062179194,0,0,0,0,24,24,1,1,1,1776081702,25005,
1063017616,8,8,6,2,13,13,1,1,1,1776082165,22505,
378648513,5,5,1,4,31,31,1,1,1,1776082184,13045,
27278603,2,2,1,1,25,25,1,1,1,1776082071,19115,
13497763,2,2,0,2,38,38,1,1,1,1776081864,14034,
653042442,39,39,3,36,1,1,1,1,1,1776082081,32010,
49807107,11,11,5,6,6,6,1,1,1,1776082183,16018,
210747224,48,48,30,18,0,0,1,1,1,1776082108,12034,
17992442278,1,1,0,1,17,17,1,1,1,1776082191,25008,
52393,20,20,7,13,30,30,1,1,1,1776082052,19044,
570185777,12,12,6,6,23,23,1,1,1,1776082130,24002,
473204291,32,32,10,22,2,2,1,1,1,1776082065,33001,
27363103,24,24,15,9,8,8,1,1,1,1776082164,16034,
631773910,18,18,14,4,8,8,1,1,1,1776082128,41404,
49368561,25,25,20,5,33,33,1,1,1,1776082022,11036,
210568512,65,65,34,31,11,11,1,1,1,1776082073,7009,
82445192,0,0,0,0,41,41,1,1,1,1776081841,14117,
85145704,1,1,0,1,25,25,1,1,1,1776082174,20132,
653062048,6,6,1,5,36,36,1,1,1,1776082072,10152,
85165045,3,3,0,3,21,21,1,1,1,1776081912,42707,
475524450,4,4,2,2,19,19,1,1,1,1776082070,92003,
653048150,32,32,16,16,7,7,1,1,1,1776082032,5119,
244400797,8,8,3,5,14,14,1,1,1,1776081949,35009,
20531346153,10,10,8,2,19,19,1,1,1,1776082191,10206,
129001431,8,8,3,5,23,23,1,1,1,1776082192,8055,
653203262,29,29,22,7,0,0,1,1,1,1776082100,27002,
406806401,8,8,5,3,18,18,1,1,1,1776081885,21109,
1063035479,12,12,5,7,12,12,1,1,1,1776082063,23701,
54000595,2,2,0,2,51,51,1,1,1,1776081766,17007,
82571110,8,8,8,0,17,17,1,1,1,1776082179,21502,
217235307,4,4,3,1,21,21,1,1,1,1776082133,31012,
82421994,5,5,3,2,29,29,1,1,1,1776082059,12024,
129086648,2,2,1,1,40,40,1,1,1,1776081789,16129,
217572769,6,6,0,6,20,20,1,1,1,1776081935,35019,
214298601,3,3,2,1,20,20,1,1,1,1776081960,14104,
129125489,2,2,0,2,19,19,1,1,1,1776081800,20113,
26958435,0,0,0,0,25,25,1,1,1,1776081762,20119,
213922790,1,1,1,0,48,48,1,1,1,1776081650,31705,
37936869,33,33,15,18,1,1,1,1,1,1776082188,6030,
19016722230,18,18,13,5,5,5,1,1,1,1776081644,23802,
210748575,4,4,2,2,47,47,1,1,1,1776082174,12126,
129119449,1,1,0,1,30,30,1,1,1,1776082017,20036,
6385,6,6,3,3,14,14,1,1,1,1776081720,19019,
214122655,28,28,13,15,1,1,1,1,1,1776082056,41604,
129077035,49,49,36,13,3,3,1,1,1,1776082176,15029,
15461933,2,2,0,2,16,16,1,1,1,1776082124,17018,
216473073,2,2,0,2,15,15,1,1,1,1776082065,18005,
37521,14,14,11,3,1,1,1,1,1,1776081787,10005,
216039437,24,24,4,20,16,16,1,1,1,1776082177,8102,
985086307,20,20,17,3,4,4,1,1,1,1776081991,26001,
82458977,1,1,0,1,21,21,1,1,1,1776082071,15017,
129103849,0,0,0,0,20,20,1,1,1,1776082168,18020,
1057009034,1,1,0,1,26,26,1,1,1,1776082006,20136,
82334007,34,34,29,5,15,15,1,1,1,1776082169,5026,
214146056,17,17,7,10,11,11,1,1,1,1776082170,43006,
85008390,64,64,59,5,7,7,1,1,1,1776082179,15028,
43155320,7,7,2,5,41,41,1,1,1,1776082116,14018,
221047138,0,0,0,0,17,17,1,1,1,1776081965,31702,
210567545,17,17,15,2,0,0,1,1,1,1776082126,7004,
129130397,5,5,3,2,16,16,1,1,1,1776081915,21013,
653129412,3,3,1,2,28,28,1,1,1,1776082169,42503,
419381597,16,16,12,4,32,32,1,1,1,1776082055,21111,
426772876,17,17,15,2,13,13,1,1,1,1776082171,11114,
653046029,28,28,23,5,22,22,1,1,1,1776082189,5116,
54000548,30,30,23,7,2,2,1,1,1,1776082166,7006,
27414601,30,30,21,9,12,12,1,1,1,1776082189,7014,
215495494,9,9,2,7,36,36,1,1,1,1776082086,8012,
15308782,33,33,28,5,0,0,1,1,1,1776082066,5002,
20431134793,7,7,7,0,9,9,1,1,1,1776082196,22508,
653085678,17,17,16,1,3,3,1,1,1,1776082093,17106,
74620630,2,2,0,2,24,24,1,1,1,1776082116,20040,
129091653,1,1,0,1,32,32,1,1,1,1776081914,17017,
129036192,4,4,1,3,8,8,1,1,1,1776082188,10023,
11004671601,11,11,4,7,14,14,1,1,1,1776082096,34002,
210754072,3,3,0,3,32,32,1,1,1,1776081843,13026,
419991048,28,28,23,5,21,21,1,1,1,1776082188,23002,
2820744873,8,8,4,4,22,22,1,1,1,1776081798,14139,
213676825,31,31,18,13,20,20,1,1,1,1776082195,13102,
20636558756,5,5,3,2,30,30,1,1,1,1776081679,10204,
15299574,29,29,27,2,16,16,1,1,1,1776082182,11101,
41566122,24,24,15,9,29,29,1,1,1,1776082068,15055,
963786819,1,1,1,0,27,27,1,1,1,1776081943,14130,
427678168,3,3,1,2,41,41,1,1,1,1776082100,10015,
976762284,22,22,16,6,6,6,1,1,1,1776082130,41207,
82421013,4,4,1,3,30,30,1,1,1,1776082020,12011,
434419150,56,56,33,23,2,2,1,1,1,1776082185,21308,
220502135,16,16,10,6,17,17,1,1,1,1776082160,12032,
129114993,0,0,0,0,31,31,1,1,1,1776082101,19037,
220726050,47,47,34,13,5,5,1,1,1,1776082071,6103,
254224239,10,10,5,5,53,53,1,1,1,1776082127,15038,
85118872,0,0,0,0,37,37,1,1,1,1776081924,20021,
100859941,45,45,31,14,7,7,1,1,1,1776082194,7005,
224589573,16,16,1,15,2,2,1,1,1,1776082116,6018,
252339799,27,27,17,10,1,1,1,1,1,1776082137,21019,
129134084,14,14,12,2,10,10,1,1,1,1776082099,21105,
1805401614,20,20,16,4,6,6,1,1,1,1776082160,21032,
20432939844,8,8,6,2,14,14,1,1,1,1776081925,27008,
129116697,3,3,1,2,15,15,1,1,1,1776082035,19109,
977409509,2,2,1,1,36,36,1,1,1,1776081980,31019,
653055049,31,31,18,13,3,3,1,1,1,1776082093,32014,
221041655,4,4,1,3,51,51,1,1,1,1776082119,18032,
1057769632,14,14,11,3,12,12,1,1,1,1776082186,17124,
1333959209,3,3,2,1,16,16,1,1,1,1776082161,44012,
213690256,7,7,4,3,39,39,1,1,1,1776082173,17027,
120564786,54,54,21,33,2,2,1,1,1,1776082147,2009,
632007124,8,8,3,5,27,27,1,1,1,1776082175,31016,
977206088,27,27,23,4,3,3,1,1,1,1776082174,51003,
213868408,22,22,15,7,8,8,1,1,1,1776082191,22101,
129061615,33,33,31,2,1,1,1,1,1,1776082096,13016,
224598098,3,3,0,3,48,48,1,1,1,1776082150,13043,
82508970,5,5,3,2,19,19,1,1,1,1776082110,44102,
653055097,1,1,1,0,21,21,1,1,1,1776081840,9115,
27246227,2,2,1,1,21,21,1,1,1,1776082166,19039,
63297,16,16,4,12,5,5,1,1,1,1776082184,16032,
95927849,16,16,11,5,23,23,1,1,1,1776082195,21003,
102341385,14,14,9,5,9,9,1,1,1,1776082185,22001,
54000605,3,3,2,1,37,37,1,1,1,1776082030,18025,
979059925,1,1,0,1,28,28,1,1,1,1776082039,17122,
6512,0,0,0,0,15,15,1,1,1,1776082146,20027,
27363323,31,31,22,9,1,1,1,1,1,1776082183,9023,
10968855,9,9,8,1,9,9,1,1,1,1776082060,14122,
221038698,19,19,9,10,7,7,1,1,1,1776082179,16123,
82381710,4,4,0,4,10,10,1,1,1,1776082187,8051,
129145892,6,6,0,6,43,43,1,1,1,1776081700,31007,
102289046,10,10,8,2,25,25,1,1,1,1776082179,15108,
124402232,2,2,1,1,38,38,1,1,1,1776082193,19040,
27415327,21,21,10,11,5,5,1,1,1,1776081998,17047,
85120104,1,1,0,1,13,13,1,1,1,1776082039,20023,
1063404053,2,2,0,2,18,18,1,1,1,1776082175,41204,
989753852,1,1,0,1,19,19,1,1,1,1776081994,17121,
82577019,7,7,2,5,22,22,1,1,1,1776081801,19009,
39256416,1,1,1,0,46,46,1,1,1,1776082158,18109,
255207155,1,1,0,1,19,19,1,1,1,1776082058,19038,
63769334,2,2,0,2,37,37,1,1,1,1776081999,18029,
129136818,2,2,1,1,20,20,1,1,1,1776082122,21703,
653080986,11,11,11,0,6,6,1,1,1,1776082178,35017,
27415469,0,0,0,0,24,24,1,1,1,1776081892,20118,
66491401,31,31,28,3,22,22,1,1,1,1776082117,17011,
84979504,24,24,9,15,1,1,1,1,1,1776082136,9031,
653059015,2,2,0,2,27,27,1,1,1,1776082156,9117,
205047993,12,12,4,8,34,34,1,1,1,1776082114,14002,
101748685,22,22,22,0,20,20,1,1,1,1776082024,15035,
54000608,27,27,20,7,26,26,1,1,1,1776082152,18049,
121025345,3,3,0,3,8,8,1,1,1,1776082041,10020,
213692714,2,2,0,2,22,22,1,1,1,1776082112,18113,
11218807773,35,35,23,12,13,13,1,1,1,1776082078,34010,
54000598,6,6,2,4,19,19,1,1,1,1776082192,17046,
2515976231,13,13,6,7,7,7,1,1,1,1776081928,92004,
66491394,15,15,12,3,22,22,1,1,1,1776082172,11041,
102743096,1,1,0,1,26,26,1,1,1,1776082134,31703,
126175087,3,3,1,2,21,21,1,1,1,1776081960,35003,
1057184567,0,0,0,0,35,35,1,1,1,1776082078,31025,
101746493,38,38,34,4,15,15,1,1,1,1776082029,15031,
27363137,10,10,5,5,12,12,1,1,1,1776082104,21014,
653050378,27,27,23,4,19,19,1,1,1,1776082197,5121,
82404497,6,6,3,3,28,28,1,1,1,1776082190,11006,
1968156458,19,19,16,3,16,16,1,1,1,1776082148,47005,
991351798,0,0,0,0,16,16,1,1,1,1776081732,19127,
7304,15,15,3,12,0,0,1,1,1,1776082189,16015,
43255030,0,0,0,0,48,48,1,1,1,1776082182,17040,
1002738770,22,22,15,7,5,5,1,1,1,1776082196,1120,
15409531,9,9,2,7,7,7,1,1,1,1776082193,14112,
29327,5,5,3,2,16,16,1,1,1,1776081840,47004,
36298,4,4,1,3,13,13,1,1,1,1776082146,9026,
37903195,23,23,15,8,4,4,1,1,1,1776082002,21001,
102313219,2,2,1,1,30,30,1,1,1,1776082028,18033,
100906707,8,8,5,3,34,34,1,1,1,1776082046,11010,
624177860,15,15,12,3,35,35,1,1,1,1776082082,16122,
27369223,1,1,1,0,16,16,1,1,1,1776081861,15002,
102336814,13,13,11,2,8,8,1,1,1,1776082186,21310,
484423835,14,14,12,2,13,13,1,1,1,1776082124,23007,
54000618,4,4,0,4,29,29,1,1,1,1776082157,20016,
653059879,19,19,11,8,19,19,1,1,1,1776082055,32015,
39799329,25,25,22,3,10,10,1,1,1,1776082156,9014,
15291968,1,1,0,1,12,12,1,1,1,1776082185,16043,
15387809,6,6,1,5,54,54,1,1,1,1776081875,16027,
66491407,2,2,1,1,20,20,1,1,1,1776082103,20116,
221094844,22,22,11,11,1,1,1,1,1,1776082145,6107,
15397468,40,40,37,3,5,5,1,1,1,1776082184,16029,
84966359,1,1,0,1,24,24,1,1,1,1776082000,8019,
42908639,1,1,0,1,27,27,1,1,1,1776082197,9017,
125469898,2,2,1,1,31,31,1,1,1,1776081874,18008,
54000549,14,14,6,8,2,2,1,1,1,1776081783,7008,
52329,23,23,4,19,13,13,1,1,1,1776082175,16112,
85162552,3,3,1,2,42,42,1,1,1,1776082072,42703,
54000586,5,5,4,1,27,27,1,1,1,1776082113,14030,
2515738489,6,6,2,4,13,13,1,1,1,1776081957,20201,
256561528,11,11,6,5,33,33,1,1,1,1776082071,13046,
452920451,1,1,0,1,20,20,1,1,1,1776082009,22102,
54000588,2,2,1,1,64,64,1,1,1,1776081959,15003,
1020700136,19,19,11,8,1,1,1,1,1,1776082002,4110,
100855693,19,19,13,6,6,6,1,1,1,1776082093,6032,
102304517,5,5,3,2,41,41,1,1,1,1776082093,17022,
128889359,10,10,3,7,29,29,1,1,1,1776082091,7020,
210737808,4,4,1,3,23,23,1,1,1,1776082075,10036,
17526921983,26,26,11,15,6,6,1,1,1,1776082172,23304,
54000546,29,29,16,13,4,4,1,1,1,1776082192,6017,
912377361,23,23,19,4,20,20,1,1,1,1776082111,12161,
20440192915,0,0,0,0,1,1,1,0,0,1752834155,45502,
259977414,20,20,18,2,1,1,1,1,1,1776082191,15107,
